Start,Name,Impact,Currency
04/12/2018 17:00:00,30-Year Bond Auction,LOW,USD
04/12/2018 19:00:00,BoE's Governor Carney speech,HIGH,GBP
04/12/2018 21:00:00,Fed's Kashkari speech,MEDIUM,USD
04/12/2018 22:30:00,Business NZ PMI,MEDIUM,NZD
04/13/2018 01:30:00,Financial Stability Review,LOW,AUD
04/13/2018 02:06:35,Exports (YoY) CNY,MEDIUM,CNY
04/13/2018 02:06:47,Imports (YoY) CNY,MEDIUM,CNY
04/13/2018 02:11:58,Trade Balance CNY,MEDIUM,CNY
04/13/2018 03:14:18,Imports (YoY),MEDIUM,CNY
04/13/2018 03:14:41,Exports (YoY),MEDIUM,CNY
04/13/2018 03:15:17,Trade Balance USD,MEDIUM,CNY
04/13/2018 06:00:00,Consumer Price Index (MoM),LOW,EUR
04/13/2018 06:00:00,Consumer Price Index (YoY),LOW,EUR
04/13/2018 06:00:00,Harmonized Index of Consumer Prices (MoM),LOW,EUR
04/13/2018 06:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
04/13/2018 07:00:00,Consumer Price Index (MoM),LOW,EUR
04/13/2018 07:00:00,Consumer Price Index (YoY),LOW,EUR
04/13/2018 07:00:00,Harmonized Index of Consumer Prices (MoM),LOW,EUR
04/13/2018 07:00:00,Harmonized Index of Consumer Prices (YoY),LOW,EUR
04/13/2018 09:00:00,Trade Balance n.s.a.,LOW,EUR
04/13/2018 09:00:00,Trade Balance s.a.,LOW,EUR
04/13/2018 12:00:00,Fed's Rosengren speech,MEDIUM,USD
04/13/2018 13:00:00,Fed's Bullard speech,MEDIUM,USD
04/13/2018 14:00:00,JOLTS Job Openings,LOW,USD
04/13/2018 14:00:00,Michigan Consumer Sentiment Index,MEDIUM,USD
04/13/2018 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
04/13/2018 19:30:00,CFTC AUD NC Net Positions,LOW,AUD
04/13/2018 19:30:00,CFTC EUR NC Net Positions,LOW,EUR
04/13/2018 19:30:00,CFTC JPY NC Net Positions,LOW,JPY
04/13/2018 19:30:00,CFTC GBP NC Net Positions,LOW,GBP
04/13/2018 19:30:00,CFTC Gold NC Net Positions,LOW,USD
04/13/2018 19:30:00,CFTC Oil NC Net Positions,LOW,USD
04/13/2018 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
04/15/2018 02:00:00,M2 Money Supply (YoY),LOW,CNY
04/15/2018 02:00:00,New Loans,LOW,CNY
04/15/2018 22:45:00,Food Price Index (MoM),LOW,NZD
04/15/2018 23:01:00,Rightmove House Price Index (MoM),LOW,GBP
04/15/2018 23:01:00,Rightmove House Price Index (YoY),LOW,GBP
04/16/2018 06:00:00,Wholesale Price Index (MoM),LOW,EUR
04/16/2018 06:00:00,Wholesale Price Index (YoY),LOW,EUR
04/16/2018 07:15:00,Producer and Import Prices (MoM),LOW,CHF
04/16/2018 07:15:00,Producer and Import Prices (YoY),LOW,CHF
04/16/2018 12:30:00,NY Empire State Manufacturing Index,LOW,USD
04/16/2018 12:30:00,Retail Sales (MoM),MEDIUM,USD
04/16/2018 12:30:00,Retail Sales Control Group,HIGH,USD
04/16/2018 12:30:00,Retail Sales ex Autos (MoM),HIGH,USD
04/16/2018 14:00:00,Business Inventories,LOW,USD
04/16/2018 14:00:00,NAHB Housing Market Index,LOW,USD
04/16/2018 15:30:00,3-Month Bill Auction,LOW,USD
04/16/2018 15:30:00,6-Month Bill Auction,LOW,USD
04/16/2018 16:00:00,Fed's Kaplan speech,MEDIUM,USD
04/16/2018 16:00:00,Fed's Kashkari speech,MEDIUM,USD
04/16/2018 17:15:00,Fed's Bostic speech,MEDIUM,USD
04/16/2018 20:00:00,Net Long-Term TIC Flows,LOW,USD
04/16/2018 20:00:00,Total Net TIC Flows,LOW,USD
04/16/2018 21:00:00,REINZ House Price Index (MoM),MEDIUM,NZD
04/17/2018 01:30:00,RBA Meeting Minutes,HIGH,AUD
04/17/2018 02:00:00,Fixed Asset Investment (YTD) (YoY),LOW,CNY
04/17/2018 02:00:00,Gross Domestic Product (QoQ),HIGH,CNY
04/17/2018 02:00:00,Gross Domestic Product (YoY),HIGH,CNY
04/17/2018 02:00:00,Industrial Production (YoY),MEDIUM,CNY
04/17/2018 02:00:00,NBS Press Conference,MEDIUM,CNY
04/17/2018 02:00:00,Retail Sales (YoY),MEDIUM,CNY
04/17/2018 04:30:00,Capacity Utilization,LOW,JPY
04/17/2018 04:30:00,Industrial Production (MoM),LOW,JPY
04/17/2018 04:30:00,Industrial Production (YoY),LOW,JPY
04/17/2018 08:00:00,Consumer Price Index (MoM),LOW,EUR
04/17/2018 08:00:00,Consumer Price Index (YoY),LOW,EUR
04/17/2018 08:00:01,Consumer Price Index (EU Norm) (MoM),LOW,EUR
04/17/2018 08:00:01,Consumer Price Index (EU Norm) (YoY),LOW,EUR
04/17/2018 08:30:00,Average Earnings Excluding Bonus (3Mo/Yr),HIGH,GBP
04/17/2018 08:30:00,Average Earnings Including Bonus (3Mo/Yr),HIGH,GBP
04/17/2018 08:30:00,Claimant Count Change,MEDIUM,GBP
04/17/2018 08:30:00,Claimant Count Rate,LOW,GBP
04/17/2018 08:30:00,ILO Unemployment Rate (3M),MEDIUM,GBP
04/17/2018 09:00:00,ZEW Survey – Current Situation,MEDIUM,EUR
04/17/2018 09:00:00,ZEW Survey – Economic Sentiment,MEDIUM,EUR
04/17/2018 09:00:00,ZEW Survey – Economic Sentiment,LOW,EUR
04/17/2018 09:00:01,Global Trade Balance,LOW,EUR
04/17/2018 09:00:01,Trade Balance EU,LOW,EUR
04/17/2018 12:30:00,Canadian Portfolio Investment in Foreign Securities,LOW,CAD
04/17/2018 12:30:00,Foreign Portfolio Investment in Canadian Securities,LOW,CAD
04/17/2018 12:30:00,Manufacturing Sales (MoM),LOW,CAD
04/17/2018 12:30:00,Building Permits (MoM),MEDIUM,USD
04/17/2018 12:30:00,Building Permits Change,LOW,USD
04/17/2018 12:30:00,Housing Starts (MoM),MEDIUM,USD
04/17/2018 12:30:00,Housing Starts Change,LOW,USD
04/17/2018 12:55:00,Redbook Index (MoM),LOW,USD
04/17/2018 12:55:00,Redbook Index (YoY),LOW,USD
04/17/2018 13:15:00,Capacity Utilization,MEDIUM,USD
04/17/2018 13:15:00,Fed's Williams speech,MEDIUM,USD
04/17/2018 13:15:00,Industrial Production (MoM),MEDIUM,USD
04/17/2018 14:00:00,Fed's Quarles speech,MEDIUM,USD
04/17/2018 14:30:00,GDT Price Index,MEDIUM,NZD
04/17/2018 15:00:00,Fed's Harker speech,MEDIUM,USD
04/17/2018 15:30:00,4-Week Bill Auction,LOW,USD
04/17/2018 17:10:00,Fed's Evans speech,LOW,USD
04/17/2018 20:30:00,API Weekly Crude Oil Stock,LOW,USD
04/17/2018 21:40:00,Fed's Bostic speech,MEDIUM,USD
04/17/2018 23:50:00,Adjusted Merchandise Trade Balance,MEDIUM,JPY
04/17/2018 23:50:00,Exports (YoY),MEDIUM,JPY
04/17/2018 23:50:00,Imports (YoY),MEDIUM,JPY
04/17/2018 23:50:00,Merchandise Trade Balance Total,MEDIUM,JPY
04/18/2018 00:00:00,Eurogroup Meeting,MEDIUM,EUR
04/18/2018 00:30:00,Westpac Leading Index (MoM),MEDIUM,AUD
04/18/2018 01:30:00,"House Price Index ",LOW,CNY
04/18/2018 08:00:00,Industrial Orders n.s.a (YoY),LOW,EUR
04/18/2018 08:00:00,Industrial Orders s.a (MoM),LOW,EUR
04/18/2018 08:00:00,Industrial Sales n.s.a. (YoY),LOW,EUR
04/18/2018 08:00:00,Industrial Sales s.a. (MoM),LOW,EUR
04/18/2018 08:30:00,Consumer Price Index (MoM),MEDIUM,GBP
04/18/2018 08:30:00,Consumer Price Index (YoY),HIGH,GBP
04/18/2018 08:30:00,Core Consumer Price Index (YoY),HIGH,GBP
04/18/2018 08:30:00,DCLG House Price Index (YoY),LOW,GBP
04/18/2018 08:30:00,PPI Core Output (MoM) n.s.a,LOW,GBP
04/18/2018 08:30:00,"PPI Core Output (YoY) n.s.a ",LOW,GBP
04/18/2018 08:30:00,Producer Price Index - Input (MoM) n.s.a,MEDIUM,GBP
04/18/2018 08:30:00,Producer Price Index - Input (YoY) n.s.a,MEDIUM,GBP
04/18/2018 08:30:00,Producer Price Index - Output (MoM) n.s.a,LOW,GBP
04/18/2018 08:30:00,Producer Price Index - Output (YoY) n.s.a,LOW,GBP
04/18/2018 08:30:00,Retail Price Index (MoM),MEDIUM,GBP
04/18/2018 08:30:00,Retail Price Index (YoY),MEDIUM,GBP
04/18/2018 09:00:00,Construction Output  s.a (MoM),LOW,EUR
04/18/2018 09:00:00,Construction Output w.d.a (YoY),LOW,EUR
04/18/2018 09:00:00,Core Harmonized Index of Consumer Prices (MoM),MEDIUM,EUR
04/18/2018 09:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
04/18/2018 09:00:00,Harmonized Index of Consumer Prices (MoM),MEDIUM,EUR
04/18/2018 09:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
04/18/2018 09:50:13,10-y Bond Auction,MEDIUM,EUR
04/18/2018 11:00:00,MBA Mortgage Applications,LOW,USD
04/18/2018 12:30:00,Fed's Dudley speech,MEDIUM,USD
04/18/2018 14:00:00,BoC Interest Rate Decision,HIGH,CAD
04/18/2018 14:00:00,BoC Monetary Policy Report,HIGH,CAD
04/18/2018 14:00:00,BoC Monetary Policy Statement,HIGH,CAD
04/18/2018 14:30:00,EIA Crude Oil Stocks Change,LOW,USD
04/18/2018 15:15:00,BoC Press Conference,HIGH,CAD
04/18/2018 18:00:00,Fed's Beige Book,MEDIUM,USD
04/18/2018 19:15:00,Fed's Dudley speech,MEDIUM,USD
04/18/2018 20:15:00,Fed's Quarles speech,MEDIUM,USD
04/18/2018 22:45:00,Consumer Price Index (QoQ),HIGH,NZD
04/18/2018 22:45:00,Consumer Price Index (YoY),MEDIUM,NZD
04/18/2018 23:50:00,Foreign Bond Investment,LOW,JPY
04/18/2018 23:50:00,Foreign Investment in Japan Stocks,LOW,JPY
04/19/2018 00:00:00,EcoFin Meeting,MEDIUM,EUR
04/19/2018 01:30:00,Employment Change s.a.,HIGH,AUD
04/19/2018 01:30:00,Full-Time Employment,LOW,AUD
04/19/2018 01:30:00,National Australia Bank's Business Confidence (QoQ),MEDIUM,AUD
04/19/2018 01:30:00,Participation Rate,MEDIUM,AUD
04/19/2018 01:30:00,Part-Time Employment,LOW,AUD
04/19/2018 01:30:00,Unemployment Rate s.a.,HIGH,AUD
04/19/2018 04:00:00,Vehicle Production (YoY),LOW,JPY
04/19/2018 08:00:00,Current Account n.s.a,LOW,EUR
04/19/2018 08:00:00,Current Account s.a,LOW,EUR
04/19/2018 08:30:00,Retail Sales (MoM),MEDIUM,GBP
04/19/2018 08:30:00,Retail Sales (YoY),MEDIUM,GBP
04/19/2018 08:30:00,Retail Sales ex-Fuel (MoM),MEDIUM,GBP
04/19/2018 08:30:00,Retail Sales ex-Fuel (YoY),MEDIUM,GBP
04/19/2018 08:57:12,10-y Obligaciones Auction,LOW,EUR
04/19/2018 08:57:24,5-y Bond Auction,LOW,EUR
04/19/2018 09:41:07,10-y Bond Auction,LOW,GBP
04/19/2018 12:00:00,Fed's Brainard speech,MEDIUM,USD
04/19/2018 12:30:00,ADP Employment Change,LOW,CAD
04/19/2018 12:30:00,Continuing Jobless Claims,MEDIUM,USD
04/19/2018 12:30:00,Initial Jobless Claims,MEDIUM,USD
04/19/2018 12:30:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
04/19/2018 13:30:00,Fed's Quarles speech,MEDIUM,USD
04/19/2018 14:30:00,EIA Natural Gas Storage Change,LOW,USD
04/19/2018 16:30:00,BoE's Cunliffe speech,MEDIUM,GBP
04/19/2018 22:45:00,Fed's Mester speech,MEDIUM,USD
04/19/2018 23:30:00,National Consumer Price Index (YoY),MEDIUM,JPY
04/19/2018 23:30:00,"National CPI ex Food, Energy (YoY)",MEDIUM,JPY
04/19/2018 23:30:00,National CPI ex Fresh Food (YoY),MEDIUM,JPY
04/20/2018 00:00:00,IMF Meeting,MEDIUM,USD
04/20/2018 00:00:00,OPEC Meeting,MEDIUM,USD
04/20/2018 04:30:00,Tertiary Industry Index (MoM),LOW,JPY
04/20/2018 06:00:00,Producer Price Index (MoM),LOW,EUR
04/20/2018 06:00:00,Producer Price Index (YoY),LOW,EUR
04/20/2018 09:30:00,BoE's Saunders speech,MEDIUM,GBP
04/20/2018 11:30:00,German Buba President Weidmann speech,MEDIUM,EUR
04/20/2018 12:30:00,BoC Consumer Price Index Core (MoM),MEDIUM,CAD
04/20/2018 12:30:00,BoC Consumer Price Index Core (YoY),HIGH,CAD
04/20/2018 12:30:00,Consumer Price Index - Core (MoM),MEDIUM,CAD
04/20/2018 12:30:00,Consumer Price Index (MoM),MEDIUM,CAD
04/20/2018 12:30:00,Consumer Price Index (YoY),MEDIUM,CAD
04/20/2018 12:30:00,Retail Sales (MoM),HIGH,CAD
04/20/2018 12:30:00,Retail Sales ex Autos (MoM),MEDIUM,CAD
04/20/2018 13:40:00,Fed's Evans speech,LOW,USD
04/20/2018 14:00:00,Consumer Confidence,LOW,EUR
04/20/2018 15:15:00,Fed's Williams speech,MEDIUM,USD
04/20/2018 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
04/20/2018 19:30:00,CFTC AUD NC Net Positions,LOW,AUD
04/20/2018 19:30:00,CFTC EUR NC Net Positions,LOW,EUR
04/20/2018 19:30:00,CFTC JPY NC Net Positions,LOW,JPY
04/20/2018 19:30:00,CFTC GBP NC Net Positions,LOW,GBP
04/20/2018 19:30:00,CFTC Gold NC Net Positions,LOW,USD
04/20/2018 19:30:00,CFTC Oil NC Net Positions,LOW,USD
04/20/2018 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
04/21/2018 00:00:00,IMF Meeting,MEDIUM,USD
04/22/2018 00:00:00,IMF Meeting,MEDIUM,USD
04/23/2018 00:30:00,Jibun Bank Manufacturing PMI,LOW,JPY
04/23/2018 03:00:00,Credit Card Spending (YoY),LOW,NZD
04/23/2018 07:00:00,HCOB Composite PMI,LOW,EUR
04/23/2018 07:00:00,HCOB Manufacturing PMI,LOW,EUR
04/23/2018 07:00:00,HCOB Services PMI,LOW,EUR
04/23/2018 07:30:00,HCOB Composite PMI,MEDIUM,EUR
04/23/2018 07:30:00,HCOB Manufacturing PMI,HIGH,EUR
04/23/2018 07:30:00,HCOB Services PMI,MEDIUM,EUR
04/23/2018 08:00:00,HCOB Composite PMI,MEDIUM,EUR
04/23/2018 08:00:00,HCOB Manufacturing PMI,MEDIUM,EUR
04/23/2018 08:00:00,HCOB Services PMI,MEDIUM,EUR
04/23/2018 10:00:00,German Buba Monthly Report,LOW,EUR
04/23/2018 12:30:00,Wholesale Sales (MoM),LOW,CAD
04/23/2018 12:30:00,"Chicago Fed National Activity Index ",MEDIUM,USD
04/23/2018 13:45:00,S&P Global Composite PMI,MEDIUM,USD
04/23/2018 13:45:00,S&P Global Manufacturing PMI,LOW,USD
04/23/2018 13:45:00,S&P Global Services PMI,MEDIUM,USD
04/23/2018 14:00:00,ECB's Cœuré speech,MEDIUM,EUR
04/23/2018 14:00:00,Existing Home Sales (MoM),MEDIUM,USD
04/23/2018 14:00:00,Existing Home Sales Change (MoM),LOW,USD
04/23/2018 15:30:00,3-Month Bill Auction,LOW,USD
04/23/2018 15:30:00,6-Month Bill Auction,LOW,USD
04/23/2018 19:30:00,BoC's Governor Poloz speech,HIGH,CAD
04/23/2018 22:00:00,RBA's Kent speech,MEDIUM,AUD
04/23/2018 22:45:00,Visitor Arrivals (YoY),LOW,NZD
04/23/2018 23:50:00,Corporate Service Price Index (YoY),LOW,JPY
04/24/2018 01:30:00,Consumer Price Index (QoQ),HIGH,AUD
04/24/2018 01:30:00,Consumer Price Index (YoY),MEDIUM,AUD
04/24/2018 01:30:00,RBA Trimmed Mean CPI (QoQ),HIGH,AUD
04/24/2018 01:30:00,RBA Trimmed Mean CPI (YoY),MEDIUM,AUD
04/24/2018 05:00:00,Coincident Index,LOW,JPY
04/24/2018 05:00:00,Leading Economic Index,MEDIUM,JPY
04/24/2018 06:00:00,Exports (MoM),LOW,CHF
04/24/2018 06:00:00,Imports (MoM),LOW,CHF
04/24/2018 06:00:00,Trade Balance,LOW,CHF
04/24/2018 06:45:00,Business Climate in Manufacturing,LOW,EUR
04/24/2018 08:00:00,IFO – Business Climate,MEDIUM,EUR
04/24/2018 08:00:00,IFO – Current Assessment,MEDIUM,EUR
04/24/2018 08:00:00,IFO – Expectations,MEDIUM,EUR
04/24/2018 08:00:00,Business Confidence,LOW,EUR
04/24/2018 08:00:00,Consumer Confidence,LOW,EUR
04/24/2018 08:30:00,Public Sector Net Borrowing,MEDIUM,GBP
04/24/2018 10:00:00,Trade Balance non-EU,LOW,EUR
04/24/2018 10:00:00,CBI Industrial Trends Survey – Orders (MoM),LOW,GBP
04/24/2018 12:55:00,Redbook Index (MoM),LOW,USD
04/24/2018 12:55:00,Redbook Index (YoY),LOW,USD
04/24/2018 13:00:00,Housing Price Index (MoM),MEDIUM,USD
04/24/2018 13:00:00,S&P/Case-Shiller Home Price Indices (YoY),MEDIUM,USD
04/24/2018 14:00:00,Consumer Confidence,MEDIUM,USD
04/24/2018 14:00:00,New Home Sales (MoM),MEDIUM,USD
04/24/2018 14:00:00,New Home Sales Change (MoM),LOW,USD
04/24/2018 14:00:00,Richmond Fed Manufacturing Index,LOW,USD
04/24/2018 15:30:00,4-Week Bill Auction,LOW,USD
04/24/2018 15:30:00,52-Week Bill Auction,LOW,USD
04/24/2018 17:00:00,2-Year Note Auction,LOW,USD
04/24/2018 20:30:00,API Weekly Crude Oil Stock,LOW,USD
04/25/2018 00:00:00,ANZAC Day,NONE,AUD
04/25/2018 00:00:00,Liberation Day,NONE,EUR
04/25/2018 00:00:00,ANZAC Day,NONE,NZD
04/25/2018 04:30:00,All Industry Activity Index (MoM),MEDIUM,JPY
04/25/2018 06:45:00,Consumer Confidence,LOW,EUR
04/25/2018 08:00:00,ZEW Survey – Expectations,MEDIUM,CHF
04/25/2018 11:00:00,MBA Mortgage Applications,LOW,USD
04/25/2018 14:30:00,EIA Crude Oil Stocks Change,LOW,USD
04/25/2018 17:00:00,5-Year Note Auction,LOW,USD
04/25/2018 20:15:00,BoC's Governor Poloz speech,HIGH,CAD
04/25/2018 22:45:00,Total Filled Jobs,MEDIUM,NZD
04/25/2018 23:50:00,Foreign Bond Investment,LOW,JPY
04/25/2018 23:50:00,Foreign Investment in Japan Stocks,LOW,JPY
04/26/2018 01:30:00,Export Price Index (QoQ),LOW,AUD
04/26/2018 01:30:00,Import Price Index (QoQ),LOW,AUD
04/26/2018 06:00:00,GfK Consumer Confidence Survey,MEDIUM,EUR
04/26/2018 07:00:00,Unemployment Survey,LOW,EUR
04/26/2018 08:30:00,BBA Mortgage Approvals,LOW,GBP
04/26/2018 10:00:00,CBI Distributive Trades Survey – Realized (MoM),LOW,GBP
04/26/2018 11:45:00,ECB Main Refinancing Operations Rate,HIGH,EUR
04/26/2018 11:45:00,ECB Rate On Deposit Facility,HIGH,EUR
04/26/2018 12:30:00,ECB Press Conference,HIGH,EUR
04/26/2018 12:30:00,Continuing Jobless Claims,MEDIUM,USD
04/26/2018 12:30:00,Durable Goods Orders,MEDIUM,USD
04/26/2018 12:30:00,Durable Goods Orders ex Transportation,MEDIUM,USD
04/26/2018 12:30:00,Goods Trade Balance,LOW,USD
04/26/2018 12:30:00,Initial Jobless Claims,MEDIUM,USD
04/26/2018 12:30:00,Wholesale Inventories,LOW,USD
04/26/2018 13:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
04/26/2018 14:30:00,EIA Natural Gas Storage Change,LOW,USD
04/26/2018 15:00:00,Kansas Fed Manufacturing Activity,LOW,USD
04/26/2018 17:00:00,7-Year Note Auction,LOW,USD
04/26/2018 22:00:00,ANZ – Roy Morgan Consumer Confidence,MEDIUM,NZD
04/26/2018 22:05:00,GfK Consumer Confidence,MEDIUM,GBP
04/26/2018 22:45:00,Exports,MEDIUM,NZD
04/26/2018 22:45:00,Imports,MEDIUM,NZD
04/26/2018 22:45:00,Trade Balance NZD (MoM),MEDIUM,NZD
04/26/2018 22:45:00,Trade Balance NZD (YoY),MEDIUM,NZD
04/26/2018 23:30:00,Jobs / Applicants Ratio,MEDIUM,JPY
04/26/2018 23:30:00,Tokyo Consumer Price Index (YoY),MEDIUM,JPY
04/26/2018 23:30:00,"Tokyo CPI ex Food, Energy (YoY)",MEDIUM,JPY
04/26/2018 23:30:00,Tokyo CPI ex Fresh Food (YoY),HIGH,JPY
04/26/2018 23:30:00,Unemployment Rate,MEDIUM,JPY
04/26/2018 23:50:00,Industrial Production (MoM),LOW,JPY
04/26/2018 23:50:00,Industrial Production (YoY),LOW,JPY
04/26/2018 23:50:00,Large Retailer Sales,MEDIUM,JPY
04/26/2018 23:50:00,Retail Trade (YoY),MEDIUM,JPY
04/26/2018 23:50:00,Retail Trade s.a (MoM),MEDIUM,JPY
04/27/2018 00:00:00,Eurogroup Meeting,MEDIUM,EUR
04/27/2018 01:30:00,Producer Price Index (QoQ),LOW,AUD
04/27/2018 01:30:00,Producer Price Index (YoY),LOW,AUD
04/27/2018 02:00:00,BoJ Monetary Policy Statement,HIGH,JPY
04/27/2018 02:00:00,BoJ Outlook Report,MEDIUM,JPY
04/27/2018 03:05:14,BoJ Interest Rate Decision,HIGH,JPY
04/27/2018 05:00:00,Annualized Housing Starts,LOW,JPY
04/27/2018 05:00:00,Construction Orders (YoY),LOW,JPY
04/27/2018 05:00:00,Housing Starts (YoY),LOW,JPY
04/27/2018 05:30:00,Gross Domestic Product (QoQ),LOW,EUR
04/27/2018 05:45:00,ECB's Mersch speech,MEDIUM,EUR
04/27/2018 06:00:00,Import Price Index (MoM),LOW,EUR
04/27/2018 06:00:00,Import Price Index (YoY),LOW,EUR
04/27/2018 06:00:00,Nationwide Housing Prices n.s.a (YoY),LOW,GBP
04/27/2018 06:00:00,Nationwide Housing Prices s.a (MoM),LOW,GBP
04/27/2018 06:30:00,BoJ Press Conference,HIGH,JPY
04/27/2018 06:45:00,ECB's Lautenschläger speech,MEDIUM,EUR
04/27/2018 06:45:00,Consumer Price Index (EU norm) (YoY),MEDIUM,EUR
04/27/2018 06:45:00,Consumer Spending (MoM),LOW,EUR
04/27/2018 06:45:00,Producer Prices (MoM),LOW,EUR
04/27/2018 07:00:00,Gross Domestic Product - Estimated (QoQ),LOW,EUR
04/27/2018 07:00:00,Gross Domestic Product - Estimated (YoY),LOW,EUR
04/27/2018 07:00:00,Harmonized Index of Consumer Prices (YoY),LOW,EUR
04/27/2018 07:00:00,Retail Sales (YoY),LOW,EUR
04/27/2018 08:00:00,SNB's Chairman Jordan speech,MEDIUM,CHF
04/27/2018 08:00:00,Unemployment Change,MEDIUM,EUR
04/27/2018 08:00:00,Unemployment Rate s.a.,MEDIUM,EUR
04/27/2018 08:00:00,ECB's Mersch speech,MEDIUM,EUR
04/27/2018 08:00:00,Producer Price Index (MoM),LOW,EUR
04/27/2018 08:00:00,Producer Price Index (YoY),LOW,EUR
04/27/2018 08:30:00,Gross Domestic Product (QoQ),HIGH,GBP
04/27/2018 08:30:00,Gross Domestic Product (YoY),MEDIUM,GBP
04/27/2018 08:30:00,Index of Services (3M/3M),LOW,GBP
04/27/2018 09:00:00,Business Climate,MEDIUM,EUR
04/27/2018 09:00:00,Consumer Confidence,LOW,EUR
04/27/2018 09:00:00,Economic Sentiment Indicator,LOW,EUR
04/27/2018 09:00:00,Industrial Confidence,LOW,EUR
04/27/2018 09:00:00,Services Sentiment,LOW,EUR
04/27/2018 10:04:31,10-y Bond Auction,LOW,EUR
04/27/2018 10:04:35,5-y Bond Auction,LOW,EUR
04/27/2018 12:30:00,Core Personal Consumption Expenditures (QoQ),HIGH,USD
04/27/2018 12:30:00,Employment Cost Index,LOW,USD
04/27/2018 12:30:00,Gross Domestic Product Annualized,HIGH,USD
04/27/2018 12:30:00,Gross Domestic Product Price Index,MEDIUM,USD
04/27/2018 12:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
04/27/2018 14:00:00,BoE's Governor Carney speech,HIGH,GBP
04/27/2018 14:00:00,Michigan Consumer Sentiment Index,LOW,USD
04/27/2018 14:15:00,BoE's Haldane speech,MEDIUM,GBP
04/27/2018 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
04/27/2018 19:30:00,CFTC AUD NC Net Positions,LOW,AUD
04/27/2018 19:30:00,CFTC EUR NC Net Positions,LOW,EUR
04/27/2018 19:30:00,CFTC JPY NC Net Positions,LOW,JPY
04/27/2018 19:30:00,CFTC GBP NC Net Positions,LOW,GBP
04/27/2018 19:30:00,CFTC Gold NC Net Positions,LOW,USD
04/27/2018 19:30:00,CFTC Oil NC Net Positions,LOW,USD
04/27/2018 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
04/30/2018 00:00:00,Labour Day,NONE,CNY
04/30/2018 00:00:00,EcoFin Meeting,MEDIUM,EUR
04/30/2018 00:00:00,Showa Day,NONE,JPY
04/30/2018 01:00:00,TD Securities Inflation (MoM),MEDIUM,AUD
04/30/2018 01:00:00,TD Securities Inflation (YoY),MEDIUM,AUD
04/30/2018 01:00:00,NBS Manufacturing PMI,MEDIUM,CNY
04/30/2018 01:00:00,NBS Non-Manufacturing PMI,MEDIUM,CNY
04/30/2018 01:00:00,ANZ Activity Outlook,LOW,NZD
04/30/2018 01:00:00,ANZ Business Confidence,LOW,NZD
04/30/2018 01:15:00,HIA New Home Sales (MoM),MEDIUM,AUD
04/30/2018 01:30:00,Private Sector Credit (MoM),LOW,AUD
04/30/2018 01:30:00,Private Sector Credit (YoY),LOW,AUD
04/30/2018 02:00:00,RBA's Governor Lowe speech,HIGH,AUD
04/30/2018 06:00:00,Retail Sales (MoM),MEDIUM,EUR
04/30/2018 06:00:00,Retail Sales (YoY),LOW,EUR
04/30/2018 07:00:00,KOF Leading Indicator,MEDIUM,CHF
04/30/2018 08:00:00,M3 Money Supply (3m),LOW,EUR
04/30/2018 08:00:00,M3 Money Supply (YoY),LOW,EUR
04/30/2018 08:00:00,Private Loans (YoY),LOW,EUR
04/30/2018 08:00:00,Current Account Balance,LOW,EUR
04/30/2018 09:00:00,Consumer Price Index (MoM),LOW,EUR
04/30/2018 09:52:13,Consumer Price Index (EU Norm) (MoM),LOW,EUR
04/30/2018 09:52:20,Consumer Price Index (EU Norm) (YoY),LOW,EUR
04/30/2018 09:52:24,Consumer Price Index (YoY),LOW,EUR
04/30/2018 12:00:00,Consumer Price Index (MoM),LOW,EUR
04/30/2018 12:00:00,Consumer Price Index (YoY),LOW,EUR
04/30/2018 12:00:00,Harmonized Index of Consumer Prices (MoM),LOW,EUR
04/30/2018 12:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
04/30/2018 12:30:00,Industrial Product Price (MoM),LOW,CAD
04/30/2018 12:30:00,Raw Material Price Index,LOW,CAD
04/30/2018 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
04/30/2018 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
04/30/2018 12:30:00,Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
04/30/2018 12:30:00,Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
04/30/2018 12:30:00,Personal Income (MoM),MEDIUM,USD
04/30/2018 12:30:00,Personal Spending,MEDIUM,USD
04/30/2018 13:45:00,Chicago Purchasing Managers' Index,MEDIUM,USD
04/30/2018 14:00:00,Pending Home Sales (MoM),MEDIUM,USD
